article_id,store_group,site_list_price,listed,stock_status,last_modified_date
ART00172,SG_REGIONAL_33,4.84,True,in_stock,2025-10-11
ART00172,SG_HWY_18,5.13,True,in_stock,2025-11-07
ART00173,SG_CBD_39,1.81,True,in_stock,2025-07-02
ART00173,SG_REGIONAL_09,1.79,True,in_stock,2025-12-24
ART00173,SG_HWY_38,1.85,True,out_of_stock,2025-03-12
ART00173,SG_HWY_10,1.82,True,in_stock,2025-04-26
ART00173,SG_HWY_30,1.77,True,in_stock,2025-07-06
ART00173,SG_METRO_00,1.82,True,in_stock,2026-06-04
ART00173,SG_METRO_20,1.8,True,in_stock,2026-06-02
ART00173,SG_METRO_04,1.74,True,in_stock,2024-02-10
ART00173,SG_CBD_03,1.79,True,in_stock,2024-12-12
ART00173,SG_METRO_32,1.75,True,in_stock,2024-10-26
ART00173,SG_METRO_16,1.84,True,in_stock,2024-02-23
ART00173,SG_REGIONAL_25,1.73,True,in_stock,2026-05-02
ART00173,SG_HWY_14,1.76,True,in_stock,2024-02-06
ART00173,SG_REGIONAL_13,1.85,True,in_stock,2025-01-14
ART00173,SG_REGIONAL_21,1.85,True,out_of_stock,2024-01-20
ART00173,SG_CBD_15,1.82,True,in_stock,2026-04-13
ART00173,SG_METRO_36,1.84,True,in_stock,2025-09-04
ART00173,SG_REGIONAL_37,1.83,True,in_stock,2025-05-19
ART00173,SG_REGIONAL_29,1.86,True,in_stock,2024-05-28
ART00173,SG_CBD_31,1.76,True,out_of_stock,2025-04-18
ART00173,SG_CBD_07,1.84,True,in_stock,2024-05-20
ART00173,SG_REGIONAL_17,1.77,True,in_stock,2024-07-06
ART00173,SG_METRO_12,1.79,True,in_stock,2024-10-23
ART00173,SG_HWY_18,1.85,True,in_stock,2025-03-23
ART00173,SG_METRO_28,1.83,True,in_stock,2025-11-13
ART00173,SG_CBD_11,1.86,True,in_stock,2025-08-29
ART00173,SG_CBD_19,1.82,True,out_of_stock,2025-08-30
ART00173,SG_REGIONAL_05,1.75,True,in_stock,2026-05-14
ART00173,SG_CBD_35,1.79,True,in_stock,2026-01-11
ART00173,SG_METRO_08,1.86,True,in_stock,2025-12-27
ART00173,SG_METRO_24,1.83,True,in_stock,2025-08-17
ART00173,SG_CBD_23,1.8,True,in_stock,2025-12-17
ART00173,SG_REGIONAL_01,1.75,True,in_stock,2025-07-22
ART00173,SG_CBD_27,1.82,True,in_stock,2026-04-04
ART00173,SG_HWY_26,1.8,True,in_stock,2026-03-25
ART00173,SG_HWY_22,1.86,True,in_stock,2025-08-13
ART00173,SG_HWY_02,1.75,True,in_stock,2025-01-25
ART00173,SG_REGIONAL_33,1.82,True,in_stock,2025-11-17
ART00173,SG_HWY_34,1.81,True,in_stock,2026-03-06
ART00174,SG_HWY_30,3.04,True,in_stock,2025-07-16
ART00174,SG_REGIONAL_25,2.99,True,in_stock,2025-06-12
ART00174,SG_HWY_02,2.85,True,in_stock,2026-06-24
ART00174,SG_METRO_16,3.07,True,in_stock,2024-02-10
ART00174,SG_REGIONAL_17,2.91,True,out_of_stock,2025-10-28
ART00174,SG_CBD_03,3.05,True,in_stock,2024-12-26
ART00174,SG_REGIONAL_01,3.05,True,in_stock,2025-04-12
ART00174,SG_CBD_39,3.02,True,in_stock,2024-08-24
ART00174,SG_REGIONAL_29,2.86,True,in_stock,2025-09-20
ART00174,SG_CBD_15,2.98,True,in_stock,2025-08-15
ART00174,SG_REGIONAL_05,2.9,True,out_of_stock,2026-04-20
ART00174,SG_METRO_32,2.86,True,in_stock,2025-03-12
ART00174,SG_CBD_23,3.0,True,out_of_stock,2025-08-30
ART00174,SG_METRO_20,2.89,True,out_of_stock,2024-03-23
ART00174,SG_METRO_24,2.99,True,in_stock,2024-11-22
ART00174,SG_CBD_35,2.9,True,in_stock,2025-12-25
ART00174,SG_HWY_34,2.95,True,in_stock,2024-02-28
ART00174,SG_REGIONAL_33,2.92,True,in_stock,2026-04-14
ART00174,SG_CBD_11,2.95,True,in_stock,2026-05-25
ART00174,SG_METRO_00,3.07,True,in_stock,2024-01-04
ART00174,SG_CBD_19,2.96,True,in_stock,2025-01-18
ART00174,SG_METRO_04,2.84,True,in_stock,2025-07-25
ART00174,SG_CBD_31,2.97,True,in_stock,2026-03-03
ART00174,SG_HWY_18,3.05,True,in_stock,2025-08-02
ART00174,SG_REGIONAL_37,2.91,True,in_stock,2025-08-14
ART00174,SG_HWY_06,2.98,True,in_stock,2026-03-22
ART00174,SG_REGIONAL_13,3.05,True,in_stock,2024-07-21
ART00174,SG_HWY_22,3.02,True,in_stock,2025-04-12
ART00174,SG_HWY_26,2.93,True,in_stock,2025-03-02
ART00174,SG_CBD_07,3.01,True,in_stock,2025-02-28
ART00175,SG_METRO_00,3.66,True,in_stock,2024-03-13
ART00175,SG_CBD_19,3.7,True,in_stock,2024-01-12
ART00175,SG_REGIONAL_17,3.87,True,in_stock,2025-08-15
ART00175,SG_CBD_35,3.73,True,in_stock,2025-09-17
ART00175,SG_HWY_22,3.86,True,in_stock,2024-09-20
ART00175,SG_CBD_07,3.79,True,in_stock,2026-01-27
ART00175,SG_REGIONAL_21,3.73,True,in_stock,2026-02-05
ART00175,SG_REGIONAL_29,3.68,True,in_stock,2025-01-14
ART00175,SG_REGIONAL_05,3.8,True,in_stock,2024-12-10
ART00175,SG_HWY_18,3.66,True,in_stock,2026-04-16
ART00175,SG_METRO_32,3.88,True,in_stock,2024-07-12
ART00175,SG_HWY_14,3.84,True,in_stock,2026-01-30
ART00175,SG_HWY_02,3.72,True,in_stock,2024-03-09
ART00175,SG_CBD_03,3.73,True,in_stock,2024-04-08
ART00175,SG_CBD_27,3.8,True,in_stock,2024-08-01
ART00176,SG_METRO_08,4.54,True,in_stock,2024-12-28
ART00176,SG_CBD_19,4.35,True,in_stock,2026-02-04
ART00176,SG_CBD_03,4.56,True,in_stock,2024-04-11
ART00176,SG_METRO_24,4.32,True,in_stock,2025-02-24
ART00176,SG_HWY_18,4.49,True,in_stock,2024-12-16
ART00176,SG_CBD_11,4.35,True,in_stock,2024-08-23
ART00176,SG_REGIONAL_17,4.66,True,out_of_stock,2026-04-06
ART00176,SG_CBD_39,4.64,True,in_stock,2024-08-22
ART00176,SG_METRO_20,4.45,True,in_stock,2024-12-30
ART00176,SG_REGIONAL_13,4.57,True,in_stock,2024-01-11
ART00176,SG_CBD_07,4.64,True,in_stock,2024-12-09
ART00176,SG_HWY_26,4.57,True,in_stock,2024-09-14
ART00176,SG_HWY_06,4.33,True,in_stock,2024-08-31
ART00176,SG_METRO_32,4.49,True,in_stock,2024-05-25
ART00176,SG_CBD_27,4.36,True,in_stock,2024-09-24
ART00176,SG_REGIONAL_05,4.36,True,in_stock,2026-06-05
ART00176,SG_REGIONAL_09,4.56,True,in_stock,2026-05-13
ART00176,SG_METRO_28,4.49,True,in_stock,2026-04-09
ART00176,SG_HWY_14,4.48,True,in_stock,2024-02-10
ART00176,SG_HWY_22,4.66,True,in_stock,2024-07-22
ART00176,SG_HWY_02,4.62,True,in_stock,2026-04-25
ART00176,SG_CBD_15,4.55,True,in_stock,2024-08-09
ART00176,SG_HWY_34,4.53,True,in_stock,2025-07-12
ART00176,SG_REGIONAL_33,4.35,True,in_stock,2025-06-12
ART00176,SG_METRO_16,4.34,True,out_of_stock,2024-03-05
ART00176,SG_METRO_12,4.62,True,in_stock,2026-06-13
ART00176,SG_HWY_10,4.5,True,in_stock,2025-09-29
ART00176,SG_CBD_31,4.54,True,in_stock,2025-08-06
ART00176,SG_REGIONAL_29,4.58,True,in_stock,2024-12-27
ART00176,SG_HWY_30,4.64,True,in_stock,2024-11-10
ART00176,SG_HWY_38,4.55,True,in_stock,2026-01-29
ART00176,SG_METRO_00,4.55,True,in_stock,2026-02-06
ART00176,SG_REGIONAL_25,4.42,True,in_stock,2024-05-22
ART00177,SG_HWY_06,2.96,True,in_stock,2024-05-02
ART00177,SG_HWY_22,2.76,True,in_stock,2024-06-14
ART00177,SG_METRO_00,2.84,True,in_stock,2024-11-20
ART00177,SG_HWY_10,2.96,True,in_stock,2025-03-09
ART00177,SG_HWY_26,2.8,True,in_stock,2026-05-27
ART00177,SG_HWY_30,2.86,True,in_stock,2026-04-16
ART00177,SG_REGIONAL_21,2.79,True,in_stock,2024-03-30
ART00177,SG_REGIONAL_33,2.81,True,in_stock,2026-05-11
ART00177,SG_CBD_39,2.96,True,in_stock,2024-09-01
ART00177,SG_REGIONAL_05,2.97,True,in_stock,2024-04-17
ART00177,SG_REGIONAL_29,2.95,True,in_stock,2025-07-01
ART00177,SG_CBD_11,2.86,True,in_stock,2024-06-14
ART00177,SG_REGIONAL_09,2.96,True,in_stock,2024-02-25
ART00177,SG_HWY_34,2.93,True,in_stock,2026-01-19
ART00177,SG_HWY_14,2.92,True,out_of_stock,2026-03-11
ART00177,SG_REGIONAL_17,2.96,True,in_stock,2026-06-28
ART00177,SG_CBD_35,2.8,True,in_stock,2026-04-30
ART00177,SG_REGIONAL_37,2.75,True,in_stock,2024-08-28
ART00177,SG_REGIONAL_25,2.93,True,in_stock,2025-06-29
ART00177,SG_CBD_19,2.77,True,in_stock,2026-03-31
ART00179,SG_METRO_36,10.72,True,in_stock,2025-12-22
ART00179,SG_REGIONAL_25,11.07,True,in_stock,2025-07-14
ART00179,SG_REGIONAL_37,11.53,True,out_of_stock,2026-01-02
ART00179,SG_REGIONAL_01,10.78,True,out_of_stock,2024-02-08
ART00179,SG_HWY_10,11.5,True,in_stock,2024-05-12
ART00179,SG_METRO_32,10.76,True,in_stock,2024-06-05
ART00179,SG_CBD_35,10.97,True,in_stock,2025-12-24
ART00179,SG_CBD_19,10.92,True,in_stock,2025-07-11
ART00179,SG_METRO_12,10.78,True,in_stock,2024-02-16
ART00179,SG_HWY_30,10.82,True,in_stock,2024-09-25
ART00179,SG_HWY_18,11.55,True,in_stock,2024-03-05
ART00179,SG_METRO_24,11.07,True,in_stock,2025-07-17
ART00179,SG_METRO_04,11.11,True,in_stock,2025-04-01
ART00179,SG_CBD_27,11.26,True,in_stock,2025-10-09
ART00179,SG_REGIONAL_21,10.87,True,in_stock,2026-02-16
ART00179,SG_REGIONAL_33,10.76,True,in_stock,2025-08-04
ART00179,SG_CBD_39,11.23,True,in_stock,2025-05-04
ART00179,SG_HWY_02,11.45,True,in_stock,2026-05-24
ART00179,SG_REGIONAL_09,10.71,True,in_stock,2025-11-11
ART00179,SG_HWY_26,10.81,True,in_stock,2024-01-22
ART00179,SG_CBD_11,10.95,True,in_stock,2025-10-21
ART00179,SG_HWY_14,10.97,True,in_stock,2025-05-22
ART00179,SG_CBD_31,10.93,True,out_of_stock,2026-01-11
ART00179,SG_REGIONAL_05,10.88,True,in_stock,2024-11-08
ART00179,SG_REGIONAL_29,10.81,True,out_of_stock,2024-02-14
ART00179,SG_METRO_00,11.06,True,in_stock,2024-03-08
ART00179,SG_METRO_28,11.46,True,in_stock,2026-04-04
ART00179,SG_HWY_22,10.72,True,in_stock,2026-05-13
ART00179,SG_CBD_03,11.05,True,in_stock,2024-03-08
ART00179,SG_REGIONAL_17,10.71,True,out_of_stock,2024-10-26
ART00179,SG_METRO_20,10.8,True,in_stock,2024-05-04
ART00179,SG_HWY_38,10.91,True,in_stock,2025-01-10
ART00179,SG_CBD_23,10.99,True,in_stock,2026-02-02
ART00179,SG_CBD_07,11.1,True,in_stock,2024-11-06
ART00179,SG_HWY_06,10.82,True,in_stock,2026-01-08
ART00179,SG_METRO_16,11.11,True,in_stock,2024-05-30
ART00179,SG_HWY_34,11.3,True,in_stock,2024-05-10
ART00179,SG_CBD_15,11.29,True,in_stock,2025-09-03
ART00179,SG_REGIONAL_13,11.54,True,in_stock,2025-03-09
ART00179,SG_METRO_08,11.36,True,in_stock,2025-12-10
ART00180,SG_METRO_04,8.42,True,in_stock,2025-11-03
ART00180,SG_HWY_14,8.17,True,in_stock,2025-01-21
ART00180,SG_METRO_08,8.64,True,in_stock,2024-03-19
ART00180,SG_CBD_31,8.59,True,in_stock,2026-03-30
ART00180,SG_METRO_12,8.62,True,in_stock,2026-07-01
ART00180,SG_HWY_02,8.62,True,in_stock,2025-08-19
ART00180,SG_REGIONAL_13,8.48,True,out_of_stock,2026-01-02
ART00180,SG_CBD_19,8.48,True,in_stock,2026-05-19
ART00180,SG_CBD_27,8.66,True,in_stock,2025-05-17
ART00180,SG_HWY_34,8.39,True,in_stock,2026-01-23
ART00180,SG_HWY_10,8.4,True,in_stock,2025-01-14
ART00180,SG_CBD_35,8.69,True,in_stock,2024-08-10
ART00180,SG_METRO_20,8.45,True,out_of_stock,2025-04-20
ART00180,SG_REGIONAL_05,8.55,True,in_stock,2024-05-11
ART00180,SG_REGIONAL_33,8.64,True,in_stock,2025-09-13
ART00180,SG_CBD_39,8.47,True,in_stock,2025-06-29
ART00180,SG_REGIONAL_09,8.76,True,in_stock,2024-08-16
ART00180,SG_CBD_23,8.52,True,in_stock,2025-10-20
ART00180,SG_METRO_28,8.54,True,in_stock,2024-06-13
ART00180,SG_CBD_15,8.14,True,in_stock,2025-06-02
ART00180,SG_REGIONAL_01,8.43,True,in_stock,2024-02-09
ART00180,SG_REGIONAL_37,8.3,True,in_stock,2024-04-29
ART00180,SG_REGIONAL_25,8.5,True,in_stock,2024-11-22
ART00180,SG_HWY_26,8.34,True,in_stock,2025-05-28
ART00180,SG_METRO_16,8.39,True,in_stock,2025-06-06
ART00180,SG_HWY_06,8.65,True,in_stock,2024-03-27
ART00180,SG_REGIONAL_29,8.54,True,in_stock,2026-03-20
ART00180,SG_HWY_18,8.42,True,in_stock,2026-01-11
ART00180,SG_METRO_32,8.26,True,out_of_stock,2024-04-26
ART00180,SG_CBD_07,8.47,True,in_stock,2025-12-03
ART00180,SG_CBD_11,8.13,True,in_stock,2025-08-15
ART00180,SG_METRO_36,8.55,True,in_stock,2026-03-08
ART00180,SG_HWY_22,8.32,True,in_stock,2025-11-24
ART00180,SG_REGIONAL_21,8.14,True,in_stock,2025-10-03
ART00180,SG_CBD_03,8.53,True,in_stock,2024-04-19
ART00180,SG_METRO_00,8.34,True,in_stock,2025-05-11
ART00180,SG_REGIONAL_17,8.65,True,in_stock,2025-06-06
ART00180,SG_HWY_38,8.33,True,in_stock,2024-07-16
ART00180,SG_METRO_24,8.72,True,in_stock,2024-04-18
ART00181,SG_CBD_31,3.56,True,out_of_stock,2025-07-06
ART00181,SG_REGIONAL_29,3.53,True,in_stock,2024-09-01
ART00181,SG_CBD_23,3.53,True,in_stock,2026-01-07
ART00181,SG_CBD_03,3.39,True,in_stock,2025-01-05
ART00181,SG_REGIONAL_37,3.6,True,in_stock,2026-04-27
ART00181,SG_METRO_16,3.44,True,out_of_stock,2024-07-14
ART00181,SG_CBD_27,3.56,True,in_stock,2025-08-20
ART00181,SG_REGIONAL_21,3.4,True,in_stock,2024-03-24
ART00181,SG_HWY_18,3.54,True,in_stock,2024-11-19
ART00181,SG_METRO_24,3.42,True,in_stock,2025-02-24
ART00181,SG_HWY_26,3.41,True,in_stock,2024-11-17
ART00181,SG_METRO_00,3.58,True,in_stock,2025-04-12
ART00181,SG_REGIONAL_17,3.35,True,in_stock,2024-02-25
ART00184,SG_REGIONAL_25,6.67,True,in_stock,2025-10-12
ART00184,SG_CBD_15,6.33,True,in_stock,2024-12-29
ART00184,SG_CBD_11,6.39,True,in_stock,2025-07-26
ART00184,SG_REGIONAL_05,6.63,True,in_stock,2024-07-09
ART00184,SG_HWY_34,6.32,True,in_stock,2024-12-20
ART00184,SG_HWY_06,6.48,True,in_stock,2025-10-26
ART00184,SG_METRO_08,6.47,True,in_stock,2024-12-10
ART00184,SG_REGIONAL_09,6.68,True,in_stock,2025-11-20
ART00184,SG_CBD_31,6.46,True,in_stock,2024-10-16
ART00184,SG_REGIONAL_13,6.77,True,in_stock,2026-05-19
ART00184,SG_METRO_28,6.31,True,in_stock,2026-02-16
ART00184,SG_REGIONAL_33,6.77,True,in_stock,2025-06-12
ART00184,SG_REGIONAL_37,6.66,True,in_stock,2025-11-24
ART00184,SG_HWY_14,6.5,True,in_stock,2025-04-24
ART00184,SG_HWY_22,6.65,True,in_stock,2025-05-30
ART00184,SG_CBD_19,6.74,True,in_stock,2025-07-04
ART00184,SG_CBD_07,6.79,True,in_stock,2025-08-24
ART00184,SG_METRO_16,6.77,True,in_stock,2024-06-17
ART00184,SG_HWY_18,6.62,True,in_stock,2026-01-17
ART00184,SG_HWY_26,6.36,True,in_stock,2026-03-29
ART00184,SG_REGIONAL_01,6.35,True,in_stock,2024-02-02
ART00184,SG_HWY_02,6.67,True,in_stock,2025-04-11
ART00184,SG_HWY_10,6.69,True,in_stock,2025-11-26
ART00184,SG_CBD_27,6.63,True,in_stock,2024-10-10
ART00184,SG_METRO_24,6.3,True,in_stock,2026-02-13
ART00184,SG_REGIONAL_21,6.61,True,in_stock,2025-05-21
ART00184,SG_METRO_32,6.68,True,in_stock,2024-03-10
ART00185,SG_CBD_11,2.98,True,in_stock,2026-03-12
ART00185,SG_REGIONAL_17,2.79,True,in_stock,2025-02-16
ART00185,SG_METRO_32,2.78,True,out_of_stock,2025-03-30
ART00185,SG_HWY_02,2.84,True,in_stock,2025-05-18
ART00185,SG_REGIONAL_25,2.87,True,in_stock,2024-01-16
ART00185,SG_CBD_39,2.95,True,in_stock,2024-10-13
ART00185,SG_HWY_18,2.78,True,in_stock,2026-06-28
ART00185,SG_HWY_38,2.76,True,out_of_stock,2025-12-11
ART00185,SG_METRO_00,2.98,True,in_stock,2025-07-19
ART00185,SG_REGIONAL_13,2.85,True,in_stock,2025-05-10
ART00185,SG_HWY_06,2.77,True,in_stock,2025-03-04
ART00185,SG_CBD_31,2.81,True,in_stock,2024-10-06
ART00185,SG_CBD_35,2.79,True,in_stock,2025-03-19
ART00185,SG_HWY_30,2.78,True,in_stock,2024-10-26
ART00185,SG_REGIONAL_21,2.82,True,out_of_stock,2025-05-24
ART00185,SG_METRO_04,2.77,True,in_stock,2024-09-21
ART00185,SG_METRO_08,2.88,True,in_stock,2025-02-28
ART00185,SG_CBD_23,2.86,True,in_stock,2024-04-27
ART00186,SG_REGIONAL_21,5.11,True,in_stock,2024-04-30
ART00186,SG_CBD_39,4.99,True,in_stock,2025-04-22
ART00186,SG_METRO_20,5.1,True,in_stock,2024-08-24
ART00186,SG_HWY_22,4.89,True,in_stock,2024-11-30
ART00186,SG_METRO_28,4.97,True,in_stock,2024-02-18
ART00186,SG_REGIONAL_09,5.06,True,in_stock,2025-11-06
ART00186,SG_REGIONAL_29,4.91,True,out_of_stock,2026-03-15
ART00186,SG_CBD_31,5.09,True,in_stock,2025-04-19
ART00186,SG_REGIONAL_13,4.89,True,in_stock,2024-11-11
ART00186,SG_REGIONAL_17,5.12,True,in_stock,2025-11-06
ART00187,SG_REGIONAL_13,7.45,True,in_stock,2025-06-26
ART00187,SG_REGIONAL_33,7.54,True,in_stock,2025-09-20
ART00187,SG_CBD_23,7.72,True,in_stock,2025-11-04
ART00187,SG_CBD_19,7.73,True,in_stock,2025-09-07
ART00187,SG_HWY_18,7.68,True,in_stock,2025-11-26
ART00187,SG_METRO_20,7.24,True,in_stock,2024-08-06
ART00187,SG_METRO_28,7.58,True,in_stock,2024-02-28
ART00187,SG_REGIONAL_29,7.36,True,in_stock,2024-08-21
ART00187,SG_REGIONAL_01,7.5,True,in_stock,2024-04-13
ART00187,SG_METRO_04,7.68,True,in_stock,2025-03-28
ART00187,SG_METRO_36,7.57,True,in_stock,2026-06-18
ART00187,SG_CBD_35,7.64,True,in_stock,2025-08-27
ART00188,SG_METRO_24,4.69,True,in_stock,2024-09-24
ART00188,SG_HWY_38,4.63,True,in_stock,2025-08-10
ART00188,SG_CBD_07,4.54,True,out_of_stock,2025-04-23
ART00188,SG_HWY_06,4.49,True,in_stock,2026-05-25
ART00188,SG_REGIONAL_25,4.67,True,out_of_stock,2024-04-17
ART00188,SG_REGIONAL_13,4.82,True,in_stock,2025-11-27
ART00188,SG_HWY_34,4.55,True,in_stock,2024-04-05
ART00188,SG_REGIONAL_37,4.67,True,in_stock,2026-02-25
ART00188,SG_HWY_18,4.84,True,in_stock,2024-09-07
ART00188,SG_REGIONAL_05,4.53,True,in_stock,2024-03-26
ART00188,SG_CBD_27,4.78,True,in_stock,2024-12-31
ART00188,SG_HWY_30,4.73,True,out_of_stock,2026-04-15
ART00188,SG_CBD_39,4.61,True,in_stock,2025-06-06
ART00188,SG_REGIONAL_29,4.77,True,in_stock,2024-06-19
ART00189,SG_HWY_14,41.29,True,in_stock,2025-08-31
ART00189,SG_REGIONAL_25,40.05,True,in_stock,2026-04-16
ART00189,SG_CBD_31,41.33,True,in_stock,2024-01-23
ART00189,SG_REGIONAL_29,40.59,True,in_stock,2024-09-04
ART00189,SG_HWY_18,42.72,True,out_of_stock,2025-04-16
ART00189,SG_METRO_28,40.67,True,in_stock,2026-01-16
ART00189,SG_HWY_10,42.53,True,in_stock,2024-12-28
ART00189,SG_CBD_11,42.67,True,in_stock,2026-04-05
ART00189,SG_HWY_38,42.01,True,in_stock,2024-10-30
ART00189,SG_REGIONAL_09,39.88,True,in_stock,2026-04-12
ART00189,SG_METRO_00,42.37,True,in_stock,2026-03-11
ART00189,SG_REGIONAL_17,42.03,True,in_stock,2024-08-03
ART00189,SG_HWY_26,41.02,True,in_stock,2024-11-18
ART00189,SG_REGIONAL_33,40.08,True,in_stock,2025-10-26
ART00189,SG_METRO_24,41.97,True,out_of_stock,2024-07-29
ART00189,SG_CBD_39,40.19,True,in_stock,2026-04-21
ART00189,SG_METRO_20,40.88,True,in_stock,2024-04-21
ART00189,SG_REGIONAL_05,41.86,True,in_stock,2024-04-26
ART00189,SG_REGIONAL_21,41.71,True,in_stock,2024-01-28
ART00189,SG_CBD_03,41.87,True,in_stock,2024-01-29
ART00189,SG_METRO_12,41.02,True,in_stock,2025-05-15
ART00189,SG_CBD_35,40.12,True,in_stock,2026-01-24
ART00190,SG_METRO_12,5.22,True,in_stock,2025-08-20
ART00190,SG_HWY_10,5.14,True,in_stock,2026-03-13
ART00190,SG_REGIONAL_29,5.07,True,in_stock,2026-06-11
ART00190,SG_CBD_23,5.11,True,in_stock,2024-03-18
ART00190,SG_CBD_15,5.46,True,in_stock,2024-11-12
ART00190,SG_CBD_11,5.17,True,in_stock,2025-10-24
ART00190,SG_HWY_30,5.41,True,in_stock,2026-03-13
ART00190,SG_CBD_39,5.44,True,in_stock,2025-10-31
ART00190,SG_METRO_20,5.46,True,out_of_stock,2024-09-07
ART00190,SG_METRO_04,5.37,True,in_stock,2025-01-09
ART00190,SG_REGIONAL_09,5.39,True,out_of_stock,2025-07-27
ART00190,SG_HWY_02,5.17,True,in_stock,2024-05-19
ART00190,SG_METRO_00,5.19,True,in_stock,2025-03-10
ART00190,SG_HWY_06,5.11,True,in_stock,2026-05-02
ART00190,SG_HWY_18,5.23,True,out_of_stock,2025-12-02
ART00190,SG_HWY_14,5.19,True,in_stock,2026-02-21
ART00190,SG_METRO_24,5.31,True,in_stock,2026-01-02
ART00190,SG_CBD_07,5.31,True,in_stock,2024-10-03
ART00190,SG_REGIONAL_21,5.36,True,in_stock,2025-02-27
ART00190,SG_CBD_19,5.38,True,in_stock,2024-03-28
ART00190,SG_METRO_36,5.28,True,in_stock,2026-05-21
ART00190,SG_HWY_22,5.4,True,in_stock,2024-11-18
ART00190,SG_REGIONAL_05,5.14,True,in_stock,2026-02-20
ART00190,SG_CBD_31,5.38,True,in_stock,2026-06-17
ART00190,SG_CBD_03,5.19,True,in_stock,2024-06-06
ART00190,SG_METRO_32,5.22,True,in_stock,2024-05-10
ART00193,SG_METRO_32,4.61,True,in_stock,2025-10-01
ART00193,SG_METRO_28,4.48,True,in_stock,2025-06-30
ART00193,SG_CBD_27,4.39,True,in_stock,2026-05-21
ART00193,SG_CBD_07,4.57,True,in_stock,2026-04-16
ART00193,SG_HWY_06,4.65,True,in_stock,2024-11-14
ART00193,SG_REGIONAL_09,4.69,True,in_stock,2024-07-06
ART00193,SG_METRO_16,4.64,True,in_stock,2024-05-16
ART00193,SG_METRO_36,4.42,True,in_stock,2025-07-22
ART00193,SG_HWY_10,4.48,True,in_stock,2024-08-23
ART00193,SG_CBD_11,4.64,True,in_stock,2025-06-07
ART00193,SG_REGIONAL_13,4.37,True,out_of_stock,2024-07-30
ART00193,SG_REGIONAL_21,4.69,True,in_stock,2026-01-24
ART00193,SG_CBD_31,4.68,True,in_stock,2024-12-07
ART00193,SG_METRO_04,4.66,True,in_stock,2024-06-24
ART00193,SG_CBD_39,4.53,True,out_of_stock,2024-01-31
ART00193,SG_CBD_15,4.47,True,in_stock,2026-04-05
ART00193,SG_CBD_35,4.53,True,in_stock,2024-02-16
ART00193,SG_METRO_08,4.66,True,in_stock,2026-01-03
ART00193,SG_CBD_03,4.59,True,in_stock,2024-03-31
ART00193,SG_REGIONAL_37,4.56,True,in_stock,2026-06-22
ART00193,SG_HWY_02,4.67,True,in_stock,2026-04-20
ART00193,SG_HWY_14,4.51,True,in_stock,2024-08-04
ART00193,SG_METRO_24,4.48,True,in_stock,2026-03-18
ART00193,SG_REGIONAL_25,4.63,True,in_stock,2024-10-28
ART00193,SG_HWY_22,4.68,True,in_stock,2025-01-01
ART00193,SG_REGIONAL_05,4.42,True,out_of_stock,2025-12-21
ART00193,SG_HWY_26,4.6,True,in_stock,2025-05-19
ART00193,SG_HWY_30,4.52,True,in_stock,2024-09-16
ART00193,SG_REGIONAL_33,4.45,True,in_stock,2024-10-07
ART00193,SG_HWY_18,4.55,True,in_stock,2024-09-27
ART00193,SG_METRO_12,4.63,True,out_of_stock,2024-09-08
ART00193,SG_REGIONAL_29,4.36,True,in_stock,2025-03-13
ART00194,SG_REGIONAL_37,2.52,True,in_stock,2024-02-24
ART00194,SG_METRO_00,2.47,True,in_stock,2024-01-09
ART00194,SG_METRO_16,2.54,True,in_stock,2025-06-28
ART00194,SG_CBD_23,2.64,True,in_stock,2024-05-18
ART00194,SG_METRO_32,2.54,True,in_stock,2025-07-13
ART00194,SG_REGIONAL_33,2.55,True,in_stock,2026-01-29
ART00194,SG_REGIONAL_25,2.59,True,out_of_stock,2025-01-07
ART00194,SG_HWY_30,2.62,True,out_of_stock,2026-04-01
ART00194,SG_HWY_10,2.5,True,in_stock,2025-04-18
ART00194,SG_CBD_11,2.58,True,in_stock,2026-03-15
ART00194,SG_METRO_20,2.64,True,in_stock,2025-07-29
ART00194,SG_METRO_04,2.53,True,in_stock,2025-10-29
ART00194,SG_HWY_18,2.63,True,in_stock,2025-10-30
ART00194,SG_CBD_39,2.62,True,in_stock,2024-01-22
ART00195,SG_CBD_19,9.98,True,in_stock,2024-05-23
ART00195,SG_REGIONAL_13,9.62,True,in_stock,2026-06-26
ART00195,SG_HWY_14,10.18,True,in_stock,2024-01-25
ART00195,SG_REGIONAL_09,9.89,True,in_stock,2026-05-30
ART00195,SG_REGIONAL_17,9.81,True,in_stock,2026-04-09
ART00195,SG_CBD_07,10.29,True,in_stock,2026-01-18
ART00195,SG_METRO_12,9.68,True,in_stock,2025-03-21
ART00195,SG_HWY_22,9.56,True,in_stock,2026-02-12
ART00195,SG_CBD_31,9.86,True,in_stock,2025-08-10
ART00195,SG_REGIONAL_37,10.17,True,in_stock,2025-09-21
ART00195,SG_HWY_18,10.19,True,in_stock,2026-04-13
ART00195,SG_METRO_20,9.7,True,in_stock,2026-05-12
ART00195,SG_METRO_00,10.02,True,in_stock,2024-09-15
ART00195,SG_HWY_26,9.89,True,in_stock,2025-03-26
ART00195,SG_CBD_23,9.96,True,in_stock,2025-02-10
ART00195,SG_METRO_16,10.27,True,in_stock,2025-01-04
ART00195,SG_HWY_34,10.05,True,in_stock,2026-03-24
